epoch,train_loss,train_top1,train_top5,eval_loss,eval_top1,eval_top5,lr
32,0.6810498880536369,81.98735955056179,100.0,0.44161601993166516,83.82913795779626,100.0,0.00048609409255937034
33,0.6783835774057367,81.84691011235955,100.0,0.503214787200241,81.46453084007281,100.0,0.0004852201922385564
34,0.6699531125218681,82.37359550561797,100.0,0.4601257732130934,83.37147203644753,100.0,0.0004843204973729729
35,0.6694440674246027,82.7247191011236,100.0,0.48317321858771606,81.5408085256383,100.0,0.00048339510662430044
36,0.6654341793462132,82.65449438202248,100.0,0.39806398303794277,85.73607929383954,100.0,0.00048244412147206283
37,0.6638618928662846,83.40941011235955,100.0,0.4213563589355038,85.50724630697732,100.0,0.0004814676462024987
38,0.6708639428186952,82.33848314606742,100.0,0.44908075729096597,84.97330271752166,100.0,0.00048046578789712516
39,0.6677734229002106,82.2682584269663,100.0,0.4305860061940121,85.3546910813344,100.0,0.00047943865642099525
40,0.6639804873573646,83.25140449438203,100.0,0.4449932960769223,83.98169327655155,100.0,0.0004783863644106502
41,0.655342143573118,83.19873595505618,100.0,0.41280673952342717,85.65980159081548,100.0,0.00047730902726176715
42,0.6606184023149898,83.00561797752809,100.0,0.4247605574440174,84.97330276989737,100.0,0.0004762067631165049
43,0.6661932200528262,82.67205056179775,100.0,0.3701358035627346,87.6430205251314,100.0,0.0004750796928505484
44,0.6510155227746857,83.47963483146067,100.0,0.37205766779061583,87.2616322718896,100.0,0.0004739279400598532
45,0.6472317676865653,83.51474719101124,100.0,0.37740090352992445,87.41418759064489,100.0,0.00047275163104709196
46,0.6491747883598457,83.79564606741573,100.0,0.37774486574937516,87.10907702296859,100.0,0.00047155089480780364
47,0.6513618860351905,83.42696629213484,100.0,0.34953567726661194,88.32951938096664,100.0,0.00047032586301624804
48,0.6384481673830011,84.32233146067416,100.0,0.3577910834691799,88.25324173031828,100.0,0.0004690766700109659
49,0.6484732691491588,83.60252808988764,100.0,0.39003693509611076,86.49885578286457,100.0,0.0004678034527800474
50,0.6345565533370114,84.93679775280899,100.0,0.3703632825071988,88.10068644648013,100.0,0.0004665063509461097
51,0.6348982644215059,83.90098314606742,100.0,0.40072437591174465,86.27002276108522,100.0,0.0004651855067509859
52,0.6508802925602774,83.67275280898876,100.0,0.3525422891981269,89.54996177388183,100.0,0.0004638410650401267
53,0.6322628530893433,84.84901685393258,100.0,0.34600028435434665,88.55835236782886,100.0,0.000462473173246716
54,0.6250212296341242,85.37570224719101,100.0,0.4420973982045343,84.28680394897927,100.0,0.00046108198137550377
55,0.6310803783073854,84.7436797752809,100.0,0.3622885081351576,87.49046527621039,100.0,0.00045966764198635603
56,0.6218280969710832,84.77879213483146,100.0,0.3395095591686956,88.7109075992913,100.0,0.00045823031017752484
57,0.6107705366075709,85.83216292134831,100.0,0.4292309033470605,84.97330280481451,100.0,0.00045677014356864043
58,0.6264879248115454,85.35814606741573,100.0,0.33930067607776343,88.4820747171805,100.0,0.000455287302283426
59,0.6139347178212712,85.62148876404494,100.0,0.3418398870256091,88.55835236782886,100.0,0.00045378194893213854
60,0.6102827395615953,86.13061797752809,100.0,0.36471803401100283,87.87185351199362,100.0,0.0004522542485937369
61,0.6200641695033299,85.11235955056179,100.0,0.3381883341969651,88.55835236782886,100.0,0.0004507043687977787
62,0.6207461949814571,85.62148876404494,100.0,0.34643970349196895,88.71090766912558,100.0,0.00044913247950604905
63,0.616008036926891,85.49859550561797,100.0,0.31662860873043763,89.93135009695791,100.0,0.00044753875309392255
64,0.6074644286980789,85.90238764044943,100.0,0.31583433768205477,90.31273833274113,100.0,0.00044592336433145995
65,0.6214231590876419,84.8314606741573,100.0,0.3337330046862159,89.70251714501283,100.0,0.0004442864903642427
66,0.6085901233587372,86.37640449438203,100.0,0.33640280054508503,88.55835236782886,100.0,0.0004426283106939473
67,0.602865875102161,86.20084269662921,100.0,0.2917546358024865,90.54157128468621,100.0,0.0004409490071586606
68,0.6051043158166864,85.77949438202248,100.0,0.30144696557094447,90.77040421917273,100.0,0.0004392487639129391
69,0.6216538391086492,85.05969101123596,100.0,0.3348343593645969,88.02440883074891,100.0,0.0004375277674076149
70,0.6047797206412541,86.18328651685393,100.0,0.3527646535548611,89.32112889177102,100.0,0.0004357862063693486
71,0.6054814762613746,86.35884831460675,100.0,0.2972760107979167,89.77879476074405,100.0,0.0004340242717799336
72,0.5968638762329401,86.69241573033707,100.0,0.28619225833545103,90.54157130214479,100.0,0.00043224215685535287
73,0.5851895886190822,87.57022471910112,100.0,0.36192592770475,87.6430205775071,100.0,0.00043044005702459054
74,0.5898038517223315,87.42977528089888,100.0,0.32485351946224794,90.00762771268913,100.0,0.00042861816990820087
75,0.5900286426035206,86.99087078651685,100.0,0.30884284865392425,89.85507237647528,100.0,0.00042677669529663686
76,0.5911139621493522,87.23665730337079,100.0,0.3547273974760537,87.71929821069689,100.0,0.0004249158351283414
77,0.5910300940610049,87.09620786516854,100.0,0.3124453673873759,89.39740650750225,100.0,0.00042303579346760167
78,0.5895233773783352,87.20154494382022,100.0,0.34706355494956403,88.55835238528742,100.0,0.0004211367764821722
79,0.5830483125166946,87.53511235955057,100.0,0.32743277447902003,88.63463003593579,100.0,0.0004192189924206652
80,0.5765723324893566,87.69311797752809,100.0,0.29594698643793504,90.84668185236252,100.0,0.0004172826515897146
81,0.5831242247243945,87.25421348314607,100.0,0.3368182973858057,89.09229588745023,100.0,0.00041532796633091297
82,0.5740885999095574,87.83356741573034,100.0,0.3211649019103483,89.16857359047431,100.0,0.0004133551509975264
83,0.5823150056131771,87.28932584269663,100.0,0.32145590966526194,90.160183048903,100.0,0.00041136442193098765
84,0.5879717352015249,87.0435393258427,100.0,0.30405749738625587,90.23646068209278,100.0,0.00040935599743717243
85,0.5815081104133906,87.4122191011236,100.0,0.2981793130744422,90.61784893533458,100.0,0.0004073300977624594
86,0.5821922796495845,87.51755617977528,100.0,0.3199061211468517,89.85507242885097,100.0,0.00040528694506957764
87,0.5717077141397455,87.9564606741573,100.0,0.30524142926472186,90.31273831528257,100.0,0.00040322676341324415
88,0.5782117106941309,87.5,100.0,0.2990099298963103,90.54157128468621,100.0,0.00040114977871559375
89,0.5624314737453889,88.53581460674157,100.0,0.2782727816148535,91.68573602695305,100.0,0.00039905621874140396
90,0.5654133534833287,88.30758426966293,100.0,0.31948917267615334,89.47368419306774,100.0,0.0003969463130731183
91,0.5750951793756378,87.8686797752809,100.0,0.2946630022072956,91.15179250733166,100.0,0.0003948202930856697
92,0.5678030202228032,88.53581460674157,100.0,0.2899157738840189,90.92295952046945,100.0,0.000392678391921108
93,0.559562767154715,88.32514044943821,100.0,0.29118534521370965,90.46529365149642,100.0,0.0003905208444630327
94,0.5610598546735356,88.50070224719101,100.0,0.29260347755149885,90.61784895279315,100.0,0.000388347887310836
95,0.5628922384106712,88.53581460674157,100.0,0.28130466389255976,91.07551483922474,100.0,0.0003861597587537568
96,0.5557381557614616,88.64115168539325,100.0,0.28680313997465084,91.38062542435961,100.0,0.00038395669874474915
97,0.5736114352606656,88.00912921348315,100.0,0.29372201651948543,89.77879477820262,100.0,0.00038173894887416946
98,0.5524810468882657,88.85182584269663,100.0,0.31591804554042335,88.86346295296373,100.0,0.00037950675234328256
99,0.5512043006634444,89.36095505617978,100.0,0.2942674280713297,91.22807012306289,100.0,0.00037726035393759286
100,0.5507778763101342,89.25561797752809,100.0,0.28478922462481565,91.0755148043076,100.0,0.000375
101,0.546603777770246,89.58918539325843,100.0,0.26740552297445946,92.219679564033,100.0,0.0003727259384037852
102,0.5419233518370082,89.67696629213484,100.0,0.2811005373523037,92.06712428019485,100.0,0.0003704384185254288
103,0.5462050812967708,89.09761235955057,100.0,0.29068611154203466,90.7704042366313,100.0,0.00036813769121726354
104,0.5567645058872994,88.85182584269663,100.0,0.27468992416227617,91.99084661208792,100.0,0.00036582400877996547
105,0.5511492956220434,89.30828651685393,100.0,0.2913021582010409,91.07551483922474,100.0,0.00036349762493488667
106,0.5411625373899267,89.65941011235955,100.0,0.2676978166734418,91.15179243749739,100.0,0.00036115879479623185
107,0.5530441677972172,89.04494382022472,100.0,0.2597088729216796,92.219679564033,100.0,0.0003588077748430819
108,0.5448152871614091,89.02738764044943,100.0,0.2895055107266552,90.00762766031342,100.0,0.0003564448228912682
109,0.5494951508688123,88.9747191011236,100.0,0.28415450569694045,90.92295952046945,100.0,0.00035407019806510035
110,0.5428790791650836,89.30828651685393,100.0,0.2782554620554391,91.07551483922474,100.0,0.00035168416076895
111,0.5471005272329523,89.18539325842697,100.0,0.2653454155707341,91.45690307500797,100.0,0.00034928697265869515
112,0.5464271564831894,89.34339887640449,100.0,0.25600627974005347,92.90617841986824,100.0,0.00034687889661302575
113,0.537229152207964,90.13342696629213,100.0,0.24143863638151156,92.82990076921988,100.0,0.00034446019670461683
114,0.5425841312729911,89.34339887640449,100.0,0.3091048567032287,90.77040425408987,100.0,0.00034203113817116957
115,0.5386739470315783,89.95786516853933,100.0,0.25432419742817736,92.37223488278829,100.0,0.00033959198738632503
116,0.5329139467035786,90.1685393258427,100.0,0.26292223083800165,91.15179247241453,100.0,0.0003371430118304538
117,0.5300303151768245,90.39676966292134,100.0,0.30073382627591205,89.85507244630955,100.0,0.0003346844800613229
118,0.5389340951871336,89.85252808988764,100.0,0.25403883464458243,92.524790184085,100.0,0.0003322166616846458
119,0.5377064273598489,90.06320224719101,100.0,0.2653370104065203,92.6010678696505,100.0,0.0003297398273245175
120,0.5299765193060543,89.83497191011236,100.0,0.25099857515228513,91.22807012306289,100.0,0.00032725424859373687
121,0.5301070866290103,90.23876404494382,100.0,0.23913581756850766,93.74523261191734,100.0,0.0003247601980640217
122,0.5362696831815699,89.94030898876404,100.0,0.2466116225919498,92.98245608797517,100.0,0.0003222579492361179
123,0.5234916612003626,90.48455056179775,100.0,0.24601474511177826,92.52479020154358,100.0,0.00031974777650980735
124,0.5245393544770358,90.39676966292134,100.0,0.2564418125616331,93.13501142418903,100.0,0.0003172299551538164
125,0.5249652604708511,90.1685393258427,100.0,0.2331434933967394,92.98245610543374,100.0,0.0003147047612756302
126,0.5204789745673705,90.78300561797752,100.0,0.22956525209884804,92.37223490024687,100.0,0.0003121724717912137
127,0.5295530008466056,90.15098314606742,100.0,0.2521730647639043,92.90617845478538,100.0,0.00030963336439464523
128,0.5321732823098644,90.37921348314607,100.0,0.23416624885993,93.28756672548575,100.0,0.00030708771752766396
129,0.5215245435077153,90.73033707865169,100.0,0.22515300882399128,93.82151024510713,100.0,0.0003045358103491357
130,0.5180842176582037,91.06390449438203,100.0,0.2610462019909074,91.83829132824977,100.0,0.00030197792270443986
131,0.5237963336907075,90.20365168539325,100.0,0.2455886043181954,92.60106783473337,100.0,0.0002994143350947815
132,0.5196913276495558,90.81811797752809,100.0,0.23404375269929478,93.4401220093239,100.0,0.0002968453286464312
133,0.5214156089873796,90.88834269662921,100.0,0.24308143454958336,92.90617843732682,100.0,0.0002942711850798959
134,0.5176284892505474,90.85323033707866,100.0,0.22839822072868216,93.59267732807919,100.0,0.00029169218667902556
135,0.5145010593232144,91.1692415730337,100.0,0.22345709575668352,94.35545379964564,100.0,0.00028910861626005774
136,0.5112941506203641,91.36235955056179,100.0,0.22269808032147126,94.12662086515914,100.0,0.00028652075714060294
137,0.5276384460792113,90.5372191011236,100.0,0.2368817631067164,93.74523261191734,100.0,0.0002839288931085761
138,0.5057360600219684,91.48525280898876,100.0,0.2266015334496691,93.59267731062062,100.0,0.00028133330839107606
139,0.5109966588154268,91.6432584269663,100.0,0.21900497046160752,93.97406556386242,100.0,0.0002787342876232167
140,0.5117379001687082,91.39747191011236,100.0,0.24778682827767665,92.44851255089522,100.0,0.00027613211581691346
141,0.5094795930251647,91.22191011235955,100.0,0.22282993250180527,93.51639965997227,100.0,0.0002735270783296286
142,0.514142342162936,91.11657303370787,100.0,0.2225444217522939,94.58428675159074,100.0,0.0002709194608330789
143,0.5125634368885769,91.23946629213484,100.0,0.2373668696364767,92.6010678696505,100.0,0.00026830954928190793
144,0.5098600364133213,91.55547752808988,100.0,0.22634719279228868,93.7452326293759,100.0,0.0002656976298823284
145,0.501632040806031,91.62570224719101,100.0,0.22368991489768664,94.12662088261771,100.0,0.000263083989060736
146,0.503574571917566,91.76615168539325,100.0,0.21771829561092398,94.05034319705221,100.0,0.00026046891343229993
147,0.49786788493059997,92.34550561797752,100.0,0.20877338532133924,94.3554538345628,100.0,0.000257852689769532
148,0.5057902841755514,91.83637640449439,100.0,0.2358374199641742,93.13501140673046,100.0,0.00025523560497083924
149,0.5052213079473945,91.52036516853933,100.0,0.20728572884831695,93.97406558132099,100.0,0.00025261794602906147
150,0.5007699764846416,91.69592696629213,100.0,0.22814071286415707,93.21128905737882,100.0,0.00025
151,0.5011037300142009,91.97682584269663,100.0,0.23930309557169108,92.67734552029887,100.0,0.0002473820539709386
152,0.49592348196533287,92.3630617977528,100.0,0.21143509116816575,94.05034319705221,100.0,0.0002447643950291608
153,0.49916500087534443,92.08216292134831,100.0,0.25375914860099075,92.90617847224395,100.0,0.00024214731023046793
154,0.4932634863960609,92.2752808988764,100.0,0.21312084301885623,94.50800913585951,100.0,0.00023953108656770008
155,0.4958128339788887,92.16994382022472,100.0,0.2249533016999017,92.6773455028403,100.0,0.00023691601093926405
156,0.49248627430937264,92.3630617977528,100.0,0.2235171107232889,93.51639967743083,100.0,0.0002343023701176717
157,0.49309916040870583,92.57373595505618,100.0,0.19587353398152474,94.66056443715622,100.0,0.00023169045071809213
158,0.4927941972620032,92.31039325842697,100.0,0.21381824560787366,93.97406558132099,100.0,0.00022908053916692112
159,0.48542835873164486,92.76685393258427,100.0,0.21353694527181935,94.81311973845295,100.0,0.00022647292167037142
160,0.48528348930766074,92.83707865168539,100.0,0.20725637840279,94.35545381710422,100.0,0.00022386788418308668
161,0.49206959832920116,92.39817415730337,100.0,0.22769806763081948,93.7452326293759,100.0,0.00022126571237678338
162,0.48283872845467557,92.38061797752809,100.0,0.21502195297535096,93.36384435867554,100.0,0.00021866669160892398
163,0.4928567566898432,92.08216292134831,100.0,0.21685488993752375,93.66895497872756,100.0,0.00021607110689142393
164,0.4831018461270279,92.59129213483146,100.0,0.2053514017256774,94.50800911840093,100.0,0.00021347924285939718
165,0.49008372091175467,92.5561797752809,100.0,0.22659515494567398,92.67734552029887,100.0,0.00021089138373994235
166,0.4792844033643101,93.03019662921348,100.0,0.20214223220637514,95.04195269039803,100.0,0.0002083078133209744
167,0.4830148055982054,93.03019662921348,100.0,0.20635759264435322,94.43173145029401,100.0,0.0002057288149201042
168,0.4774334645003415,93.27598314606742,100.0,0.19817740141117873,94.88939737164274,100.0,0.00020315467135356886
169,0.48240793956799455,92.81952247191012,100.0,0.1904799152566312,95.2707855899674,100.0,0.00020058566490521845
170,0.4881249662865414,92.46839887640449,100.0,0.19854033274063165,95.57589624493654,100.0,0.00019802207729556015
171,0.48710715469349636,92.41573033707866,100.0,0.19368898036550874,95.4996185942882,100.0,0.0001954641896508644
172,0.4724257340591945,93.32865168539325,100.0,0.1834114920902034,95.27078557250883,100.0,0.0001929122824723361
173,0.47760061199745435,93.25842696629213,100.0,0.17957556600065108,95.65217389558491,100.0,0.00019036663560535483
174,0.47995676786712044,93.06530898876404,100.0,0.18437074580599933,95.42334094363983,100.0,0.00018782752820878634
175,0.47240511286124753,93.3813202247191,100.0,0.19837242103459543,94.8893973891013,100.0,0.00018529523872436984
176,0.46858680114317475,93.71488764044943,100.0,0.18238359735177548,96.10983979947507,100.0,0.00018277004484618364
177,0.47010762905806636,93.62710674157303,100.0,0.1765940189475235,95.65217389558491,100.0,0.00018025222349019266
178,0.46782290198829735,93.78511235955057,100.0,0.18581603775489977,95.88100684752999,100.0,0.00017774205076388205
179,0.4728713929653168,93.01264044943821,100.0,0.19067856533030897,95.27078564234311,100.0,0.00017523980193597836
180,0.4706312980544701,93.2935393258427,100.0,0.18129328175140283,95.11823034104638,100.0,0.00017274575140626317
181,0.46444932296034996,94.22401685393258,100.0,0.1841227807655851,95.95728449817835,100.0,0.00017026017267548251
182,0.4700330294919818,93.67977528089888,100.0,0.1870329247050209,95.11823032358782,100.0,0.00016778333831535418
183,0.4654765715090077,93.8377808988764,100.0,0.17602914594494595,96.03356211390957,100.0,0.00016531551993867715
184,0.4723844153157781,93.48665730337079,100.0,0.20352446546452724,94.27917618391443,100.0,0.00016285698816954626
185,0.46463855900121537,93.85533707865169,100.0,0.2097799497465429,93.74523261191734,100.0,0.00016040801261367498
186,0.4663749668705329,93.82022471910112,100.0,0.19175689808973187,94.66056443715622,100.0,0.00015796886182883058
187,0.4637690447689442,93.62710674157303,100.0,0.17773458255919494,95.57589624493654,100.0,0.0001555398032953832
188,0.4626331717780467,94.04845505617978,100.0,0.163588622728438,96.41495040206851,100.0,0.00015312110338697426
189,0.46350699462247696,93.9255617977528,100.0,0.17488811373665167,95.80472919688162,100.0,0.00015071302734130483
190,0.46566883700617245,93.80266853932584,100.0,0.17332509893165302,96.0335621488267,100.0,0.00014831583923104993
191,0.4650058605697718,93.76755617977528,100.0,0.1762655002074238,95.80472919688162,100.0,0.00014592980193489974
192,0.45684909552670594,94.13623595505618,100.0,0.15878916158419726,96.64378335401359,100.0,0.00014355517710873183
193,0.4605766052610419,93.87289325842697,100.0,0.16255413511843284,96.18611745012343,100.0,0.00014119222515691815
194,0.4596704180990712,93.99578651685393,100.0,0.1627474119879652,96.10983978201651,100.0,0.00013884120520376818
195,0.45351469315839615,94.34691011235955,100.0,0.15936234973024357,96.56750570336523,100.0,0.00013650237506511331
196,0.45129705212089455,94.39957865168539,100.0,0.16374727193632715,96.18611745012343,100.0,0.00013417599122003462
197,0.4547299484858352,94.48735955056179,100.0,0.16905405569585746,96.41495040206851,100.0,0.00013186230878273653
198,0.46180716156959534,93.78511235955057,100.0,0.1744957607407137,95.11823030612925,100.0,0.00012956158147457115
199,0.4484421366386199,94.66292134831461,100.0,0.15629975196516852,96.87261630595867,100.0,0.00012727406159621478
200,0.4511051435818833,94.41713483146067,100.0,0.17444877692481928,96.03356213136814,100.0,0.00012499999999999995
201,0.4509110511018989,94.55758426966293,100.0,0.1628686569739079,96.41495038460994,100.0,0.00012273964606240718
202,0.4488247385185756,94.52247191011236,100.0,0.15768239937557874,96.72006100466194,100.0,0.00012049324765671748
203,0.45446509457706064,94.27668539325843,100.0,0.18202399205015782,95.65217389558491,100.0,0.0001182610511258306
204,0.4467994882149643,94.90870786516854,100.0,0.16071553857930282,96.33867273396159,100.0,0.00011604330125525089
205,0.4515494710943672,94.59269662921348,100.0,0.17878051010094737,95.7284515287747,100.0,0.00011384024124624331
206,0.4472839075527834,94.89115168539325,100.0,0.15931425975034658,96.33867275142015,100.0,0.000111652112689164
207,0.4447132804420557,94.68047752808988,100.0,0.16347326150747948,96.64378335401359,100.0,0.0001094791555369674
208,0.44563212689389003,94.92626404494382,100.0,0.15977069136525365,96.49122805271686,100.0,0.0001073216080788921
209,0.44345007250817975,94.96137640449439,100.0,0.16837182849031837,96.10983979947507,100.0,0.00010517970691433026
210,0.4457266441221987,94.96137640449439,100.0,0.15688243819774333,96.56750568590667,100.0,0.00010305368692688174
211,0.44279018848129875,94.92626404494382,100.0,0.16046981844258254,96.56750565098952,100.0,0.00010094378125859602
212,0.44237392839421047,95.08426966292134,100.0,0.15573600034600993,96.64378333655502,100.0,9.885022128440629e-05
213,0.43733727798033295,95.27738764044943,100.0,0.1564220861566603,96.72006100466194,100.0,9.677323658675594e-05
214,0.4411969235104122,95.2247191011236,100.0,0.1529807907129225,97.02517160725539,100.0,9.471305493042242e-05
215,0.43941355421302025,95.25983146067416,100.0,0.15551619057797186,96.72006096974481,100.0,9.266990223754068e-05
216,0.4391605713394251,95.24227528089888,100.0,0.14753638328394755,97.10144924044518,100.0,9.064400256282756e-05
217,0.4336840774905816,95.47050561797752,100.0,0.14993836432354402,97.10144924044518,100.0,8.86355780690124e-05
218,0.4366325702560082,95.3125,100.0,0.1631761138035449,96.0335621488267,100.0,8.664484900247372e-05
219,0.43980131725246985,95.25983146067416,100.0,0.14594814647344304,97.40655984303862,100.0,8.467203366908699e-05
220,0.4312670066785277,95.59339887640449,100.0,0.13875645427509267,97.55911516179391,100.0,8.271734841028545e-05
221,0.4377972667806604,95.43539325842697,100.0,0.14513184032442003,97.48283751114555,100.0,8.078100757933485e-05
222,0.43919234530309614,95.41783707865169,100.0,0.14608722200019045,97.48283751114555,100.0,7.886322351782782e-05
223,0.43596831466374775,95.2247191011236,100.0,0.14836131329530983,97.02517160725539,100.0,7.696420653239832e-05
224,0.43474320816190054,95.4002808988764,100.0,0.14273428241775565,97.55911516179391,100.0,7.508416487165862e-05
225,0.4302624611372358,95.7689606741573,100.0,0.14545888215598943,97.17772690855212,100.0,7.322330470336314e-05
226,0.430345429463333,95.6811797752809,100.0,0.13688353099593856,97.63539281244228,100.0,7.138183009179921e-05
227,0.43928986017623645,95.4002808988764,100.0,0.1492794764282865,97.02517160725539,100.0,6.955994297540946e-05
228,0.4276046649123845,95.92696629213484,100.0,0.15418056702677482,96.64378335401359,100.0,6.775784314464717e-05
229,0.4372947858960441,95.17205056179775,100.0,0.14637938165691952,97.33028220984883,100.0,6.59757282200665e-05
230,0.4282889988984955,96.06741573033707,100.0,0.1391487577368884,97.55911516179391,100.0,6.421379363065141e-05
231,0.43202042378736344,95.75140449438203,100.0,0.14099720135206126,97.55911516179391,100.0,6.24722325923851e-05
232,0.4303147665570291,95.78651685393258,100.0,0.1415985576598177,97.17772690855212,100.0,6.075123608706093e-05
233,0.4254624572362793,96.10252808988764,100.0,0.14012413652092331,97.63539281244228,100.0,5.905099284133944e-05
234,0.4259964364967989,96.04985955056179,100.0,0.12953309246504424,98.16933636698079,100.0,5.737168930605272e-05
235,0.42316872852571896,96.17275280898876,100.0,0.12842524089174903,97.86422576438736,100.0,5.5713509635757274e-05
236,0.43151705385593886,95.50561797752809,100.0,0.13298042631167478,98.01678106568407,100.0,5.407663566854007e-05
237,0.42502722713384733,95.82162921348315,100.0,0.13369949634842615,97.33028220984883,100.0,5.246124690607745e-05
238,0.4286658616548174,95.99719101123596,100.0,0.1299341737451124,98.0167810482255,100.0,5.086752049395094e-05
239,0.4256224548548795,95.96207865168539,100.0,0.13051880361877444,97.55911516179391,100.0,4.929563120222141e-05
240,0.43452063001943436,95.62851123595506,100.0,0.136441852758169,97.55911516179391,100.0,4.7745751406263163e-05
241,0.42822354496195075,95.7689606741573,100.0,0.13048294463928742,97.9405034150357,100.0,4.621805106786142e-05
242,0.42365045627851167,96.04985955056179,100.0,0.1287953236533157,98.24561401762915,100.0,4.471269771657399e-05
243,0.42378972186131425,96.01474719101124,100.0,0.12602190289171847,98.24561401762915,100.0,4.3229856431359515e-05
244,0.4177431417315194,96.36587078651685,100.0,0.1233329299203682,97.86422576438736,100.0,4.176968982247514e-05
245,0.42193826597728085,96.12008426966293,100.0,0.12691336587173715,97.9405034150357,100.0,4.033235801364402e-05
246,0.42611793386802244,96.03230337078652,100.0,0.1264015759656122,98.32189166827752,100.0,3.8918018624496235e-05
247,0.4186763498890266,96.4185393258427,100.0,0.1284205859781312,97.86422576438736,100.0,3.752682675328406e-05
248,0.42233342970355175,96.01474719101124,100.0,0.1280604794587369,97.86422576438736,100.0,3.615893495987335e-05
249,0.4214288421561209,96.3307584269663,100.0,0.11717714039675613,98.39816931892587,100.0,3.481449324901412e-05
250,0.4181667874368389,96.40098314606742,100.0,0.12442339090651724,97.78794811373899,100.0,3.349364905389038e-05
251,0.42095523202017454,96.03230337078652,100.0,0.1227904794827206,98.62700227087095,100.0,3.219654721995261e-05
252,0.4195148368899742,96.04985955056179,100.0,0.12398477993240618,97.86422576438736,100.0,3.0923329989034106e-05
253,0.42582462041565544,95.82162921348315,100.0,0.12350289401982596,98.47444696957423,100.0,2.967413698375196e-05
254,0.4199955299329222,96.10252808988764,100.0,0.12822060685954323,98.01678106568407,100.0,2.8449105192196318e-05
255,0.42015685358743987,96.19030898876404,100.0,0.12706623856663068,98.01678106568407,100.0,2.7248368952908055e-05
256,0.4194033407093434,96.13764044943821,100.0,0.12070987583297886,98.62700227087095,100.0,2.607205994014683e-05
257,0.41550879699460574,96.61165730337079,100.0,0.12219722006359143,98.39816931892587,100.0,2.492030714945162e-05
